Rule,CourseID,Num_Violations
Clash,UTCMPMS_YR1_2024/5,3.0
6hrs per day,UTCMPMS_YR1_2024/5,6.0
Clash,UTCMPMS_YR2_2024/5,9.0
6hrs per day,UTCMPMS_YR2_2024/5,80.0
Clash,UTCMPMS_YR3_2024/5,6.0
6hrs per day,UTCMPMS_YR3_2024/5,45.0
Clash,UTCMPMS_YR4_2024/5,10.0
6hrs per day,UTCMPMS_YR4_2024/5,74.0
6hrs per day,UTCMPPH_YR1_2024/5,4.0
Clash,UTCMPPH_YR1_2024/5,4.0
Clash,UTCMPPH_YR2_2024/5,4.0
6hrs per day,UTCMPPH_YR2_2024/5,18.0
Clash,UTCMPPH_YR3_2024/5,5.0
6hrs per day,UTCMPPH_YR3_2024/5,41.0
Clash,UTCMPPH_YR4_2024/5,10.0
6hrs per day,UTCMPPH_YR4_2024/5,79.0
Clash,UTCMPSIBE_YR1_2024/5,2.0
Clash,UTCMPSIBE_YR2_2024/5,4.0
6hrs per day,UTCMPSIBE_YR2_2024/5,7.0
Clash,UTCMPSIBE_YR3_2024/5,6.0
6hrs per day,UTCMPSIBE_YR3_2024/5,39.0
Clash,UTCMPSIBE_YR4_2024/5,11.0
6hrs per day,UTCMPSIBE_YR4_2024/5,78.0
Clash,UTCMPSI_YR1_2024/5,2.0
Clash,UTCMPSI_YR2_2024/5,4.0
6hrs per day,UTCMPSI_YR2_2024/5,7.0
Clash,UTCMPSI_YR3_2024/5,6.0
6hrs per day,UTCMPSI_YR3_2024/5,39.0
Clash,UTCMPSI_YR4_2024/5,11.0
6hrs per day,UTCMPSI_YR4_2024/5,78.0
Clash,UTCOGSCBS_YR1_2024/5,6.0
6hrs per day,UTCOGSCBS_YR1_2024/5,51.0
Clash,UTCOGSCBS_YR2_2024/5,6.0
6hrs per day,UTCOGSCBS_YR2_2024/5,44.0
Clash,UTCOGSCBS_YR3_2024/5,8.0
6hrs per day,UTCOGSCBS_YR3_2024/5,51.0
Clash,UTCOGSCBS_YR4_2024/5,13.0
6hrs per day,UTCOGSCBS_YR4_2024/5,80.0
6hrs per day,UTCOPHB_YR1_2024/5,4.0
Clash,UTCOPHB_YR1_2024/5,4.0
Clash,UTCOPHB_YR2_2024/5,4.0
6hrs per day,UTCOPHB_YR2_2024/5,9.0
Clash,UTCOPHB_YR3_2024/5,2.0
Clash,UTCOPHB_YR4_2024/5,11.0
6hrs per day,UTCOPHB_YR4_2024/5,58.0
6hrs per day,UTCOPHM_YR1_2024/5,4.0
Clash,UTCOPHM_YR1_2024/5,4.0
Clash,UTCOPHM_YR2_2024/5,4.0
6hrs per day,UTCOPHM_YR2_2024/5,9.0
Clash,UTCOPHM_YR3_2024/5,2.0
Clash,UTCOPHM_YR4_2024/5,11.0
6hrs per day,UTCOPHM_YR4_2024/5,58.0
Clash,UTCOPHM_YR5_2024/5,11.0
6hrs per day,UTCOPHM_YR5_2024/5,52.0
Clash,UTCOSCS_YR1_2024/5,7.0
6hrs per day,UTCOSCS_YR1_2024/5,65.0
Clash,UTCOSCS_YR2_2024/5,5.0
6hrs per day,UTCOSCS_YR2_2024/5,31.0
Clash,UTCOSCS_YR3_2024/5,3.0
6hrs per day,UTCOSCS_YR3_2024/5,37.0
Clash,UTCOSCS_YR4_2024/5,4.0
6hrs per day,UTCOSCS_YR4_2024/5,14.0
Clash,UTCVENB_YR1_2024/5,2.0
Clash,UTCVENB_YR2_2024/5,2.0
Clash,UTCVENB_YR3_2024/5,1.0
Clash,UTCVENB_YR4_2024/5,1.0
Clash,UTCVENM_YR1_2024/5,2.0
Clash,UTCVENM_YR2_2024/5,2.0
Clash,UTCVENM_YR3_2024/5,1.0
Clash,UTCVENM_YR4_2024/5,2.0
Clash,UTCVENM_YR5_2024/5,2.0
Clash,UTDIVCL_YR1_2024/5,3.0
6hrs per day,UTDIVCL_YR2_2024/5,3.0
Clash,UTDIVCL_YR2_2024/5,5.0
Clash,UTDIVDF_YR1_2024/5,5.0
6hrs per day,UTDIVDF_YR1_2024/5,11.0
Clash,UTDIVDF_YR2_2024/5,5.0
6hrs per day,UTDIVDF_YR2_2024/5,11.0
Clash,UTDIVDF_YR3_2024/5,1.0
Clash,UTDIVDF_YR4_2024/5,1.0
Clash,UTECNAC_YR1_2024/5,4.0
6hrs per day,UTECNAC_YR1_2024/5,12.0
Clash,UTECNAC_YR2_2024/5,2.0
Clash,UTECNAC_YR3_2024/5,7.0
6hrs per day,UTECNAC_YR3_2024/5,58.0
Clash,UTECNAC_YR4_2024/5,10.0
6hrs per day,UTECNAC_YR4_2024/5,99.0
Clash,UTECNES_YR2_2024/5,2.0
Clash,UTECNES_YR3_2024/5,10.0
6hrs per day,UTECNES_YR3_2024/5,96.0
Clash,UTECNES_YR4_2024/5,7.0
6hrs per day,UTECNES_YR4_2024/5,56.0
6hrs per day,UTECNFIMAH_YR1_2024/5,1.0
Clash,UTECNFIMAH_YR1_2024/5,3.0
Clash,UTECNFIMAH_YR2_2024/5,2.0
Clash,UTECNFIMAH_YR3_2024/5,9.0
6hrs per day,UTECNFIMAH_YR3_2024/5,75.0
Clash,UTECNFIMAH_YR4_2024/5,7.0
6hrs per day,UTECNFIMAH_YR4_2024/5,56.0
Clash,UTECNHI_YR3_2024/5,1.0
6hrs per day,UTECNMA_YR1_2024/5,1.0
Clash,UTECNMA_YR1_2024/5,2.0
Clash,UTECNMA_YR2_2024/5,2.0
Clash,UTECNMA_YR3_2024/5,11.0
6hrs per day,UTECNMA_YR3_2024/5,71.0
Clash,UTECNMA_YR4_2024/5,14.0
6hrs per day,UTECNMA_YR4_2024/5,158.0
6hrs per day,UTECNMC_YR1_2024/5,1.0
Clash,UTECNMC_YR1_2024/5,3.0
Clash,UTECNMC_YR2_2024/5,2.0
Clash,UTECNMC_YR3_2024/5,7.0
6hrs per day,UTECNMC_YR3_2024/5,49.0
Clash,UTECNMC_YR4_2024/5,5.0
6hrs per day,UTECNMC_YR4_2024/5,35.0
6hrs per day,UTECNMS_YR1_2024/5,1.0
Clash,UTECNMS_YR1_2024/5,3.0
Clash,UTECNMS_YR2_2024/5,2.0
Clash,UTECNMS_YR3_2024/5,7.0
6hrs per day,UTECNMS_YR3_2024/5,51.0
Clash,UTECNMS_YR4_2024/5,5.0
6hrs per day,UTECNMS_YR4_2024/5,35.0
Clash,UTECNPO_YR1_2024/5,3.0
6hrs per day,UTECNPO_YR1_2024/5,24.0
Clash,UTECNPO_YR2_2024/5,5.0
6hrs per day,UTECNPO_YR2_2024/5,37.0
Clash,UTECNPO_YR3_2024/5,12.0
6hrs per day,UTECNPO_YR3_2024/5,146.0
Clash,UTECNPO_YR4_2024/5,13.0
6hrs per day,UTECNPO_YR4_2024/5,175.0
Clash,UTECNSO_YR2_2024/5,1.0
Clash,UTECNSO_YR3_2024/5,7.0
6hrs per day,UTECNSO_YR3_2024/5,39.0
Clash,UTECNSO_YR4_2024/5,11.0
6hrs per day,UTECNSO_YR4_2024/5,102.0
6hrs per day,UTECNST_YR1_2024/5,1.0
Clash,UTECNST_YR1_2024/5,2.0
Clash,UTECNST_YR2_2024/5,2.0
Clash,UTECNST_YR3_2024/5,11.0
6hrs per day,UTECNST_YR3_2024/5,71.0
Clash,UTECNST_YR4_2024/5,14.0
6hrs per day,UTECNST_YR4_2024/5,135.0
Clash,UTELECS_YR1_2024/5,3.0
Clash,UTELECS_YR2_2024/5,2.0
Clash,UTELECS_YR3_2024/5,7.0
6hrs per day,UTELECS_YR3_2024/5,50.0
Clash,UTELECS_YR4_2024/5,9.0
6hrs per day,UTELECS_YR4_2024/5,57.0
6hrs per day,UTELECS_YR5_2024/5,2.0
Clash,UTELECS_YR5_2024/5,4.0
Clash,UTELEEB_YR1_2024/5,2.0
Clash,UTELEEB_YR2_2024/5,1.0
Clash,UTELEEB_YR3_2024/5,1.0
Clash,UTELEEM_YR1_2024/5,2.0
Clash,UTELEEM_YR2_2024/5,1.0
Clash,UTELEEM_YR3_2024/5,1.0
Clash,UTELEEM_YR4_2024/5,1.0
Clash,UTEMENB_YR1_2024/5,2.0
Clash,UTEMENB_YR2_2024/5,1.0
Clash,UTEMENB_YR3_2024/5,2.0
Clash,UTEMENB_YR4_2024/5,2.0
Clash,UTEMENM_YR1_2024/5,2.0
Clash,UTEMENM_YR2_2024/5,1.0
Clash,UTEMENM_YR3_2024/5,2.0
Clash,UTEMENM_YR4_2024/5,2.0
Clash,UTEMENM_YR5_2024/5,2.0
Clash,UTENGLA_YR1_2024/5,2.0
Clash,UTENGLA_YR2_2024/5,3.0
Clash,UTENGLA_YR3_2024/5,2.0
Clash,UTENGLA_YR4_2024/5,2.0
Clash,UTENGLT_YR1_2024/5,3.0
6hrs per day,UTENGLT_YR1_2024/5,4.0
Clash,UTENGLT_YR2_2024/5,2.0
Clash,UTENGLT_YR3_2024/5,1.0
Clash,UTENGLT_YR4_2024/5,1.0
Clash,UTENGSL_YR1_2024/5,2.0
Clash,UTENGSL_YR2_2024/5,2.0
Clash,UTENGSL_YR3_2024/5,1.0
Clash,UTENLCL_YR1_2024/5,5.0
6hrs per day,UTENLCL_YR1_2024/5,27.0
Clash,UTENLCL_YR2_2024/5,6.0
6hrs per day,UTENLCL_YR2_2024/5,20.0
Clash,UTENLCL_YR3_2024/5,1.0
Clash,UTENLGE_YR1_2024/5,2.0
Clash,UTENLGE_YR2_2024/5,3.0
6hrs per day,UTENLGE_YR2_2024/5,5.0
Clash,UTENLGE_YR4_2024/5,2.0
Clash,UTENLHI_YR1_2024/5,12.0
6hrs per day,UTENLHI_YR1_2024/5,101.0
Clash,UTENLHI_YR2_2024/5,11.0
6hrs per day,UTENLHI_YR2_2024/5,125.0
Clash,UTENLHI_YR3_2024/5,2.0
Clash,UTENLIT_YR1_2024/5,1.0
Clash,UTENLIT_YR2_2024/5,1.0
Clash,UTENLIT_YR3_2024/5,1.0
Clash,UTENUNK_YR1_2024/5,2.0
Clash,UTENVGE_YR2_2024/5,1.0
Clash,UTENVGE_YR3_2024/5,2.0
Clash,UTENVGE_YR4_2024/5,4.0
Clash,UTFASHEBAH_YR1_2024/5,2.0
Clash,UTFASHEBAH_YR2_2024/5,2.0
Clash,UTFASHEBAH_YR3_2024/5,4.0
6hrs per day,UTFASHEBAH_YR3_2024/5,27.0
Clash,UTFASHEBAH_YR4_2024/5,2.0
6hrs per day,UTFASHEBAH_YR4_2024/5,27.0
Clash,UTFITEEBAH_YR1_2024/5,1.0
Clash,UTFITEEBAH_YR2_2024/5,2.0
Clash,UTFITEEBAH_YR3_2024/5,3.0
Clash,UTFITEEBAH_YR4_2024/5,1.0
Clash,UTFNEAR_YR1_2024/5,3.0
6hrs per day,UTFNEAR_YR1_2024/5,6.0
Clash,UTFNEAR_YR2_2024/5,2.0
Clash,UTFNEAR_YR3_2024/5,3.0
Clash,UTFNEAR_YR4_2024/5,3.0
Clash,UTFNEAR_YR5_2024/5,1.0
Clash,UTFREEL_YR1_2024/5,2.0
Clash,UTFREEL_YR2_2024/5,4.0
6hrs per day,UTFREEL_YR2_2024/5,14.0
6hrs per day,UTFREEL_YR4_2024/5,1.0
Clash,UTFREEL_YR4_2024/5,3.0
Clash,UTFREHA_YR1_2024/5,2.0
Clash,UTFREHA_YR2_2024/5,4.0
6hrs per day,UTFREHA_YR2_2024/5,15.0
Clash,UTFREHA_YR3_2024/5,1.0
Clash,UTFREHA_YR4_2024/5,3.0
Clash,UTFRELI_YR1_2024/5,2.0
Clash,UTFRELI_YR2_2024/5,4.0
6hrs per day,UTFRELI_YR2_2024/5,6.0
Clash,UTFRELI_YR4_2024/5,2.0
Clash,UTFRENC_YR1_2024/5,1.0
Clash,UTFRENC_YR2_2024/5,3.0
Clash,UTFRENC_YR4_2024/5,1.0
Clash,UTFRENG_YR1_2024/5,2.0
Clash,UTFRENG_YR2_2024/5,4.0
6hrs per day,UTFRENG_YR2_2024/5,6.0
Clash,UTFRENG_YR4_2024/5,2.0
Clash,UTFRENHMAH_YR1_2024/5,11.0
6hrs per day,UTFRENHMAH_YR1_2024/5,86.0
Clash,UTFRENHMAH_YR2_2024/5,6.0
6hrs per day,UTFRENHMAH_YR2_2024/5,53.0
Clash,UTFRENHMAH_YR4_2024/5,2.0
6hrs per day,UTFREPO_YR1_2024/5,1.0
Clash,UTFREPO_YR1_2024/5,2.0
Clash,UTFREPO_YR2_2024/5,5.0
6hrs per day,UTFREPO_YR2_2024/5,48.0
Clash,UTFREPO_YR4_2024/5,10.0
6hrs per day,UTFREPO_YR4_2024/5,81.0
Clash,UTFREPY_YR1_2024/5,3.0
6hrs per day,UTFREPY_YR1_2024/5,12.0
Clash,UTFREPY_YR2_2024/5,4.0
6hrs per day,UTFREPY_YR2_2024/5,30.0
Clash,UTFREPY_YR4_2024/5,2.0
Clash,UTFRESY_YR1_2024/5,2.0
Clash,UTFRESY_YR2_2024/5,3.0
6hrs per day,UTFRESY_YR2_2024/5,6.0
Clash,UTFRESY_YR4_2024/5,6.0
6hrs per day,UTFRESY_YR4_2024/5,24.0
Clash,UTGEOGEO_YR2_2024/5,1.0
Clash,UTGEOGEO_YR3_2024/5,2.0
Clash,UTGEOGEO_YR4_2024/5,4.0
Clash,UTGEOLG_YR2_2024/5,2.0
Clash,UTGEOLG_YR3_2024/5,2.0
6hrs per day,UTGEOLG_YR4_2024/5,4.0
Clash,UTGEOLG_YR4_2024/5,6.0
Clash,UTGEOL_YR3_2024/5,2.0
6hrs per day,UTGEOL_YR4_2024/5,4.0
Clash,UTGEOL_YR4_2024/5,6.0
Clash,UTGEOL_YR5_2024/5,5.0
6hrs per day,UTGEOL_YR5_2024/5,18.0
Clash,UTGEOME_YR1_2024/5,3.0
Clash,UTGEOME_YR2_2024/5,3.0
Clash,UTGEOME_YR3_2024/5,2.0
Clash,UTGEOME_YR4_2024/5,4.0
Clash,UTGEOPG_YR2_2024/5,1.0
Clash,UTGEOPG_YR3_2024/5,8.0
6hrs per day,UTGEOPG_YR3_2024/5,51.0
Clash,UTGEOPG_YR4_2024/5,8.0
6hrs per day,UTGEOPG_YR4_2024/5,36.0
Clash,UTGEOPHG_YR2_2024/5,1.0
Clash,UTGEOPHG_YR3_2024/5,8.0
6hrs per day,UTGEOPHG_YR3_2024/5,51.0
Clash,UTGEOPHG_YR4_2024/5,8.0
6hrs per day,UTGEOPHG_YR4_2024/5,36.0
Clash,UTGEOPHG_YR5_2024/5,6.0
6hrs per day,UTGEOPHG_YR5_2024/5,33.0
Clash,UTGEOPY_YR1_2024/5,3.0
Clash,UTGEOPY_YR2_2024/5,3.0
Clash,UTGEOPY_YR3_2024/5,2.0
Clash,UTGEOPY_YR4_2024/5,2.0
Clash,UTGERENG_YR1_2024/5,3.0
Clash,UTGERENG_YR2_2024/5,4.0
Clash,UTGERENG_YR4_2024/5,1.0
Clash,UTGERHA_YR1_2024/5,2.0
Clash,UTGERHA_YR2_2024/5,4.0
6hrs per day,UTGERHA_YR2_2024/5,6.0
Clash,UTGERHA_YR3_2024/5,1.0
Clash,UTGERHA_YR4_2024/5,2.0
Clash,UTGERLI_YR1_2024/5,3.0
Clash,UTGERLI_YR2_2024/5,4.0
Clash,UTGERLI_YR4_2024/5,1.0
Clash,UTGERMHMAH_YR1_2024/5,11.0
6hrs per day,UTGERMHMAH_YR1_2024/5,87.0
Clash,UTGERMHMAH_YR2_2024/5,5.0
6hrs per day,UTGERMHMAH_YR2_2024/5,44.0
Clash,UTGERMHMAH_YR4_2024/5,1.0
Clash,UTGERMN_YR1_2024/5,1.0
Clash,UTGERMN_YR2_2024/5,3.0
Clash,UTGERMN_YR4_2024/5,1.0
6hrs per day,UTGERPO_YR1_2024/5,2.0
Clash,UTGERPO_YR1_2024/5,2.0
Clash,UTGERPO_YR2_2024/5,4.0
6hrs per day,UTGERPO_YR2_2024/5,39.0
Clash,UTGERPO_YR4_2024/5,9.0
6hrs per day,UTGERPO_YR4_2024/5,72.0
Clash,UTGERPY_YR1_2024/5,3.0
6hrs per day,UTGERPY_YR1_2024/5,13.0
Clash,UTGERPY_YR2_2024/5,4.0
6hrs per day,UTGERPY_YR2_2024/5,21.0
Clash,UTGERPY_YR4_2024/5,1.0
Clash,UTGERSY_YR1_2024/5,2.0
Clash,UTGERSY_YR2_2024/5,3.0
Clash,UTGERSY_YR4_2024/5,6.0
6hrs per day,UTGERSY_YR4_2024/5,15.0
Clash,UTGGPAR_YR2_2024/5,3.0
Clash,UTGGPAR_YR3_2024/5,4.0
6hrs per day,UTGGPAR_YR3_2024/5,15.0
Clash,UTGGPAR_YR4_2024/5,3.0
Clash,UTGGPEC_YR2_2024/5,2.0
Clash,UTGGPEC_YR3_2024/5,9.0
6hrs per day,UTGGPEC_YR3_2024/5,94.0
Clash,UTGGPEC_YR4_2024/5,9.0
6hrs per day,UTGGPEC_YR4_2024/5,98.0
Clash,UTGGPHYMAH_YR1_2024/5,2.0
6hrs per day,UTGGPHYMAH_YR1_2024/5,10.0
Clash,UTGGPHYMAH_YR2_2024/5,2.0
Clash,UTGGPHYMAH_YR3_2024/5,4.0
6hrs per day,UTGGPHYMAH_YR3_2024/5,15.0
Clash,UTGGPHYMAH_YR4_2024/5,5.0
6hrs per day,UTGGPHYMAH_YR4_2024/5,9.0
Clash,UTGGPHY_YR1_2024/5,2.0
6hrs per day,UTGGPHY_YR1_2024/5,10.0
Clash,UTGGPHY_YR2_2024/5,3.0
6hrs per day,UTGGPHY_YR3_2024/5,3.0
Clash,UTGGPHY_YR3_2024/5,3.0
Clash,UTGGPHY_YR4_2024/5,3.0
Clash,UTGGPPO_YR2_2024/5,4.0
6hrs per day,UTGGPPO_YR2_2024/5,30.0
Clash,UTGGPPO_YR3_2024/5,5.0
6hrs per day,UTGGPPO_YR3_2024/5,32.0
Clash,UTGGPPO_YR4_2024/5,3.0
Clash,UTGGPSA_YR2_2024/5,3.0
Clash,UTGGPSA_YR3_2024/5,7.0
6hrs per day,UTGGPSA_YR3_2024/5,33.0
Clash,UTGGPSA_YR4_2024/5,8.0
6hrs per day,UTGGPSA_YR4_2024/5,28.0
Clash,UTGGPSO_YR2_2024/5,2.0
Clash,UTGGPSO_YR3_2024/5,8.0
6hrs per day,UTGGPSO_YR3_2024/5,52.0
Clash,UTGGPSO_YR4_2024/5,8.0
6hrs per day,UTGGPSO_YR4_2024/5,26.0
Clash,UTGGPSP_YR2_2024/5,2.0
Clash,UTGGPSP_YR3_2024/5,4.0
6hrs per day,UTGGPSP_YR3_2024/5,16.0
Clash,UTGGPSP_YR4_2024/5,5.0
6hrs per day,UTGGPSP_YR4_2024/5,11.0
Clash,UTGRDEEBAH_YR1_2024/5,1.0
Clash,UTGRDEEBAH_YR2_2024/5,1.0
Clash,UTGRDEEBAH_YR3_2024/5,3.0
Clash,UTGRDEEBAH_YR4_2024/5,1.0
6hrs per day,UTGREEK_YR2_2024/5,2.0
Clash,UTGREEK_YR2_2024/5,3.0
Clash,UTHISAR_YR1_2024/5,13.0
6hrs per day,UTHISAR_YR1_2024/5,94.0
Clash,UTHISAR_YR2_2024/5,12.0
6hrs per day,UTHISAR_YR2_2024/5,118.0
Clash,UTHISAR_YR3_2024/5,1.0
Clash,UTHISCL_YR1_2024/5,14.0
6hrs per day,UTHISCL_YR1_2024/5,111.0
Clash,UTHISCL_YR2_2024/5,12.0
6hrs per day,UTHISCL_YR2_2024/5,114.0
Clash,UTHISCL_YR3_2024/5,1.0
Clash,UTHISHA_YR1_2024/5,12.0
6hrs per day,UTHISHA_YR1_2024/5,103.0
Clash,UTHISHA_YR2_2024/5,12.0
6hrs per day,UTHISHA_YR2_2024/5,133.0
Clash,UTHISHA_YR3_2024/5,2.0
Clash,UTHISPO_YR1_2024/5,11.0
6hrs per day,UTHISPO_YR1_2024/5,111.0
Clash,UTHISPO_YR2_2024/5,13.0
6hrs per day,UTHISPO_YR2_2024/5,159.0
Clash,UTHISPO_YR3_2024/5,10.0
6hrs per day,UTHISPO_YR3_2024/5,79.0
Clash,UTHISPO_YR4_2024/5,9.0
6hrs per day,UTHISPO_YR4_2024/5,67.0
Clash,UTHISSHMAH_YR1_2024/5,11.0
6hrs per day,UTHISSHMAH_YR1_2024/5,83.0
Clash,UTHISSHMAH_YR2_2024/5,11.0
6hrs per day,UTHISSHMAH_YR2_2024/5,108.0
Clash,UTHISSHMAH_YR3_2024/5,1.0
Clash,UTHISTY_YR1_2024/5,16.0
6hrs per day,UTHISTY_YR1_2024/5,134.0
Clash,UTHISTY_YR2_2024/5,13.0
6hrs per day,UTHISTY_YR2_2024/5,145.0
Clash,UTHISTY_YR3_2024/5,1.0
Clash,UTHOAAH_YR1_2024/5,3.0
6hrs per day,UTHOAAH_YR1_2024/5,5.0
Clash,UTHOAAH_YR2_2024/5,3.0
Clash,UTHOAAH_YR3_2024/5,3.0
Clash,UTHOAAH_YR4_2024/5,2.0
6hrs per day,UTHOACH_YR1_2024/5,3.0
Clash,UTHOACH_YR1_2024/5,3.0
Clash,UTHOACH_YR2_2024/5,4.0
Clash,UTHOACH_YR3_2024/5,1.0
Clash,UTHOACH_YR4_2024/5,2.0
Clash,UTHOAEL_YR1_2024/5,2.0
6hrs per day,UTHOAEL_YR1_2024/5,8.0
Clash,UTHOAEL_YR2_2024/5,3.0
6hrs per day,UTHOAEL_YR2_2024/5,5.0
Clash,UTHOAEL_YR3_2024/5,4.0
Clash,UTHOAEL_YR4_2024/5,2.0
Clash,UTHOAHM_YR1_2024/5,1.0
Clash,UTHOAHM_YR2_2024/5,3.0
Clash,UTHOAHM_YR3_2024/5,3.0
Clash,UTHOAHM_YR4_2024/5,2.0
Clash,UTHOART_YR1_2024/5,1.0
Clash,UTHOART_YR2_2024/5,2.0
Clash,UTHOART_YR3_2024/5,1.0
Clash,UTHOART_YR4_2024/5,2.0
Clash,UTHOASL_YR1_2024/5,2.0
6hrs per day,UTHOASL_YR1_2024/5,8.0
Clash,UTHOASL_YR2_2024/5,3.0
Clash,UTHOASL_YR3_2024/5,4.0
Clash,UTHOASL_YR4_2024/5,2.0
Clash,UTIBUSN_YR1_2024/5,5.0
6hrs per day,UTIBUSN_YR1_2024/5,57.0
Clash,UTIBUSN_YR2_2024/5,8.0
6hrs per day,UTIBUSN_YR2_2024/5,67.0
Clash,UTIBUSN_YR4_2024/5,8.0
6hrs per day,UTIBUSN_YR4_2024/5,17.0
Clash,UTILLUEBAH_YR1_2024/5,1.0
Clash,UTILLUEBAH_YR2_2024/5,1.0
Clash,UTILLUEBAH_YR3_2024/5,3.0
Clash,UTILLUEBAH_YR4_2024/5,2.0
Clash,UTINDEEBAH_YR3_2024/5,1.0
Clash,UTINDEEBAH_YR4_2024/5,1.0
Clash,UTINFMT_YR1_2024/5,2.0
Clash,UTINFMT_YR2_2024/5,4.0
6hrs per day,UTINFMT_YR2_2024/5,7.0
Clash,UTINFMT_YR3_2024/5,6.0
6hrs per day,UTINFMT_YR3_2024/5,39.0
Clash,UTINFMT_YR4_2024/5,11.0
6hrs per day,UTINFMT_YR4_2024/5,71.0
Clash,UTINFMT_YR5_2024/5,7.0
6hrs per day,UTINFMT_YR5_2024/5,41.0
Clash,UTINTRE_YR1_2024/5,2.0
Clash,UTINTRE_YR2_2024/5,3.0
6hrs per day,UTINTRE_YR2_2024/5,21.0
Clash,UTINTRE_YR3_2024/5,9.0
6hrs per day,UTINTRE_YR3_2024/5,67.0
Clash,UTINTRE_YR4_2024/5,9.0
6hrs per day,UTINTRE_YR4_2024/5,67.0
Clash,UTISLAM_YR1_2024/5,2.0
Clash,UTISLAM_YR2_2024/5,1.0
Clash,UTISLAM_YR3_2024/5,3.0
Clash,UTISLAM_YR4_2024/5,3.0
Clash,UTITAEL_YR1_2024/5,2.0
Clash,UTITAEL_YR2_2024/5,4.0
6hrs per day,UTITAEL_YR2_2024/5,7.0
Clash,UTITAEL_YR4_2024/5,2.0
Clash,UTITAENG_YR1_2024/5,2.0
Clash,UTITAENG_YR2_2024/5,5.0
Clash,UTITAENG_YR4_2024/5,1.0
Clash,UTITAHA_YR1_2024/5,2.0
Clash,UTITAHA_YR2_2024/5,5.0
6hrs per day,UTITAHA_YR2_2024/5,8.0
Clash,UTITAHA_YR3_2024/5,1.0
Clash,UTITAHA_YR4_2024/5,2.0
Clash,UTITALHMAH_YR1_2024/5,11.0
6hrs per day,UTITALHMAH_YR1_2024/5,88.0
Clash,UTITALHMAH_YR2_2024/5,5.0
6hrs per day,UTITALHMAH_YR2_2024/5,46.0
Clash,UTITALHMAH_YR4_2024/5,1.0
Clash,UTITALI_YR1_2024/5,2.0
Clash,UTITALI_YR2_2024/5,5.0
Clash,UTITALI_YR4_2024/5,1.0
Clash,UTITALN_YR1_2024/5,1.0
Clash,UTITALN_YR2_2024/5,4.0
Clash,UTITAPO_YR1_2024/5,2.0
6hrs per day,UTITAPO_YR1_2024/5,3.0
Clash,UTITAPO_YR2_2024/5,4.0
6hrs per day,UTITAPO_YR2_2024/5,41.0
Clash,UTITAPO_YR4_2024/5,9.0
6hrs per day,UTITAPO_YR4_2024/5,70.0
Clash,UTITAPY_YR1_2024/5,2.0
6hrs per day,UTITAPY_YR1_2024/5,14.0
Clash,UTITAPY_YR2_2024/5,5.0
6hrs per day,UTITAPY_YR2_2024/5,23.0
Clash,UTITAPY_YR4_2024/5,1.0
Clash,UTJAPLI_YR1_2024/5,4.0
Clash,UTJAPLI_YR2_2024/5,4.0
Clash,UTJAPLI_YR4_2024/5,1.0
Clash,UTJAPNS_YR1_2024/5,3.0
Clash,UTJAPNS_YR2_2024/5,2.0
Clash,UTJAPNS_YR4_2024/5,1.0
Clash,UTJESIEBAH_YR1_2024/5,1.0
Clash,UTJESIEBAH_YR2_2024/5,1.0
Clash,UTJESIEBAH_YR3_2024/5,3.0
Clash,UTJESIEBAH_YR4_2024/5,1.0
Clash,UTLATIN_YR1_2024/5,1.0
6hrs per day,UTLATIN_YR2_2024/5,2.0
Clash,UTLATIN_YR2_2024/5,3.0
Clash,UTLAWAC_YR1_2024/5,5.0
6hrs per day,UTLAWAC_YR1_2024/5,41.0
Clash,UTLAWAC_YR2_2024/5,4.0
6hrs per day,UTLAWAC_YR2_2024/5,57.0
Clash,UTLAWAC_YR3_2024/5,2.0
Clash,UTLAWCE_YR1_2024/5,4.0
6hrs per day,UTLAWCE_YR1_2024/5,38.0
Clash,UTLAWCE_YR2_2024/5,3.0
6hrs per day,UTLAWCE_YR2_2024/5,49.0
Clash,UTLAWCE_YR3_2024/5,1.0
6hrs per day,UTLAWEC_YR3_2024/5,3.0
Clash,UTLAWEC_YR3_2024/5,3.0
6hrs per day,UTLAWEC_YR4_2024/5,2.0
Clash,UTLAWEC_YR4_2024/5,2.0
Clash,UTLAWFR_YR1_2024/5,4.0
6hrs per day,UTLAWFR_YR1_2024/5,27.0
Clash,UTLAWFR_YR2_2024/5,4.0
6hrs per day,UTLAWFR_YR2_2024/5,57.0
Clash,UTLAWFR_YR4_2024/5,1.0
Clash,UTLAWGE_YR1_2024/5,4.0
6hrs per day,UTLAWGE_YR1_2024/5,29.0
Clash,UTLAWGE_YR2_2024/5,3.0
6hrs per day,UTLAWGE_YR2_2024/5,48.0
Clash,UTLAWGE_YR4_2024/5,1.0
Clash,UTLAWHI_YR1_2024/5,6.0
6hrs per day,UTLAWHI_YR1_2024/5,68.0
Clash,UTLAWHI_YR2_2024/5,13.0
6hrs per day,UTLAWHI_YR2_2024/5,185.0
Clash,UTLAWHI_YR3_2024/5,1.0
Clash,UTLAWPO_YR1_2024/5,5.0
6hrs per day,UTLAWPO_YR1_2024/5,53.0
Clash,UTLAWPO_YR2_2024/5,7.0
6hrs per day,UTLAWPO_YR2_2024/5,111.0
Clash,UTLAWPO_YR3_2024/5,9.0
6hrs per day,UTLAWPO_YR3_2024/5,68.0
